Id,Category
8594,3
8595,4
8596,5
8597,6
8598,7
8599,8
8600,9
8601,0
8602,1
8603,2
8604,3
8605,4
8606,5
8607,6
8608,7
8609,8
8610,9
8611,0
8612,1
8613,2
8614,3
8615,4
8616,5
8617,6
8618,7
8619,8
8620,9
8621,0
8622,1
8623,2
8624,3
8625,4
8626,5
8627,6
8628,7
8629,8
8630,9
8631,0
8632,1
8633,2
8634,3
8635,4
8636,5
8637,6
8638,7
8639,8
8640,9
8641,0
8642,1
8643,2
8644,3
8645,4
8646,5
8647,6
8648,7
8649,8
8650,9
8651,0
8652,1
8653,2
8654,3
8655,4
8656,5
8657,6
8658,7
8659,8
8660,9
8661,0
8662,1
8663,2
8664,3
8665,4
8666,5
8667,6
8668,7
8669,8
8670,9
8671,0
8672,1
8673,2
8674,3
8675,4
8676,5
8677,6
8678,7
8679,8
8680,9
8681,0
8682,1
8683,2
8684,3
8685,4
8686,5
8687,6
8688,7
8689,8
8690,9
8691,0
8692,1
8693,2
8694,3
8695,4
8696,5
8697,6
8698,7
8699,8
8700,9
8701,0
8702,1
8703,2
8704,3
8705,4
8706,5
8707,6
8708,7
8709,8
8710,9
8711,0
8712,1
8713,2
8714,3
8715,4
8716,5
8717,6
8718,7
8719,8
8720,9
8721,0
8722,1
8723,2
8724,3
8725,4
8726,5
8727,6
8728,7
8729,8
8730,9
8731,0
8732,1
8733,2
8734,3
8735,4
8736,5
8737,6
8738,7
8739,8
8740,9
8741,0
8742,1
8743,2
8744,3
8745,4
8746,5
8747,6
8748,7
8749,8
8750,9
8751,0
8752,1
8753,2
8754,3
8755,4
8756,5
8757,6
8758,7
8759,8
8760,9
8761,0
8762,1
8763,2
8764,3
8765,4
8766,5
8767,6
8768,7
8769,8
8770,9
8771,0
8772,1
8773,2
8774,3
8775,4
8776,5
8777,6
8778,7
8779,8
8780,9
8781,0
8782,1
8783,2
8784,3
8785,4
8786,5
8787,6
8788,7
8789,8
8790,9
8791,0
8792,1
8793,2
8794,3
8795,4
8796,5
8797,6
8798,7
8799,8
8800,9
8801,0
8802,1
8803,2
8804,3
8805,4
8806,5
8807,6
8808,7
8809,8
8810,9
8811,0
8812,1
8813,2
8814,3
8815,4
8816,5
8817,6
8818,7
8819,8
8820,9
8821,0
8822,1
8823,2
8824,3
8825,4
8826,5
8827,6
8828,7
8829,8
8830,9
8831,0
8832,1
8833,2
8834,3
8835,4
8836,5
8837,6
8838,7
8839,8
8840,9
8841,0
8842,1
8843,2
8844,3
8845,4
8846,5
8847,6
8848,7
8849,8
8850,9
8851,0
8852,1
8853,2
8854,3
8855,4
8856,5
8857,6
8858,7
8859,8
8860,9
8861,0
8862,1
8863,2
8864,3
8865,4
8866,5
8867,6
8868,7
8869,8
8870,9
8871,0
8872,1
8873,2
8874,3
8875,4
8876,5
8877,6
8878,7
8879,8
8880,9
8881,0
8882,1
8883,2
8884,3
8885,4
8886,5
8887,6
8888,7
8889,8
8890,9
8891,0
8892,1
8893,2
8894,3
8895,4
8896,5
8897,6
8898,7
8899,8
8900,9
8901,0
8902,1
8903,2
8904,3
8905,4
8906,5
8907,6
8908,7
8909,8
8910,9
8911,0
8912,1
8913,2
8914,3
8915,4
8916,5
8917,6
8918,7
8919,8
8920,9
8921,0
8922,1
8923,2
8924,3
8925,4
8926,5
8927,6
8928,7
8929,8
8930,9
8931,0
8932,1
8933,2
8934,3
8935,4
8936,5
8937,6
8938,7
8939,8
8940,9
8941,0
8942,1
8943,2
8944,3
8945,4
8946,5
8947,6
8948,7
8949,8
8950,9
8951,0
8952,1
8953,2
8954,3
8955,4
8956,5
8957,6
8958,7
8959,8
8960,9
8961,0
8962,1
8963,2
8964,3
8965,4
8966,5
8967,6
8968,7
8969,8
8970,9
8971,0
8972,1
8973,2
8974,3
8975,4
8976,5
8977,6
8978,7
8979,8
8980,9
8981,0
8982,1
8983,2
8984,3
8985,4
8986,5
8987,6
8988,7
8989,8
8990,9
8991,0
8992,1
8993,2
8994,3
8995,4
8996,5
8997,6
8998,7
8999,8
9000,9
9001,0
9002,1
9003,2
9004,3
9005,4
9006,5
9007,6
9008,7
9009,8
9010,9
9011,0
9012,1
9013,2
9014,3
9015,4
9016,5
9017,6
9018,7
9019,8
9020,9
9021,0
9022,1
9023,2
9024,3
9025,4
9026,5
9027,6
9028,7
9029,8
9030,9
9031,0
9032,1
9033,2
9034,3
9035,4
9036,5
9037,6
9038,7
9039,8
9040,9
9041,0
9042,1
9043,2
9044,3
9045,4
9046,5
9047,6
9048,7
9049,8
9050,9
9051,0
9052,1
9053,2
9054,3
9055,4
9056,5
9057,6
9058,7
9059,8
9060,9
9061,0
9062,1
9063,2
9064,3
9065,4
9066,5
9067,6
9068,7
9069,8
9070,9
9071,0
9072,1
9073,2
9074,3
9075,4
9076,5
9077,6
9078,7
9079,8
9080,9
9081,0
9082,1
9083,2
9084,3
9085,4
9086,5
9087,6
9088,7
9089,8
9090,9
9091,0
9092,1
9093,2
9094,3
9095,4
9096,5
9097,6
9098,7
9099,8
9100,9
9101,0
9102,1
9103,2
9104,3
9105,4
9106,5
9107,6
9108,7
9109,8
9110,9
9111,0
9112,1
9113,2
9114,3
9115,4
9116,5
9117,6
9118,7
9119,8
9120,9
9121,0
9122,1
9123,2
9124,3
9125,4
9126,5
9127,6
9128,7
9129,8
9130,9
9131,0
9132,1
9133,2
9134,3
9135,4
9136,5
9137,6
9138,7
9139,8
9140,9
9141,0
9142,1
9143,2
9144,3
9145,4
9146,5
9147,6
9148,7
9149,8
9150,9
9151,0
9152,1
9153,2
9154,3
9155,4
9156,5
9157,6
9158,7
9159,8
9160,9
9161,0
9162,1
9163,2
9164,3
9165,4
9166,5
9167,6
9168,7
9169,8
9170,9
9171,0
9172,1
9173,2
9174,3
9175,4
9176,5
9177,6
9178,7
9179,8
9180,9
9181,0
9182,1
9183,2
9184,3
9185,4
9186,5
9187,6
9188,7
9189,8
9190,9
9191,0
9192,1
9193,2
9194,3
9195,4
9196,5
9197,6
9198,7
9199,8
9200,9
9201,0
9202,1
9203,2
9204,3
9205,4
9206,5
9207,6
9208,7
9209,8
9210,9
9211,0
9212,1
9213,2
9214,3
9215,4
9216,5
9217,6
9218,7
9219,8
9220,9
9221,0
9222,1
9223,2
9224,3
9225,4
9226,5
9227,6
9228,7
9229,8
9230,9
9231,0
9232,1
9233,2
9234,3
9235,4
9236,5
9237,6
9238,7
9239,8
9240,9
9241,0
9242,1
9243,2
9244,3
9245,4
9246,5
9247,6
9248,7
9249,8
9250,9
9251,0
9252,1
9253,2
9254,3
9255,4
9256,5
9257,6
9258,7
9259,8
9260,9
9261,0
9262,1
9263,2
9264,3
9265,4
9266,5
9267,6
9268,7
9269,8
9270,9
9271,0
9272,1
9273,2
9274,3
9275,4
9276,5
9277,6
9278,7
9279,8
9280,9
9281,0
9282,1
9283,2
9284,3
9285,4
9286,5
9287,6
9288,7
9289,8
9290,9
9291,0
9292,1
9293,2
9294,3
9295,4
9296,5
9297,6
9298,7
9299,8
9300,9
9301,0
9302,1
9303,2
9304,3
9305,4
9306,5
9307,6
9308,7
9309,8
9310,9
9311,0
9312,1
9313,2
9314,3
9315,4
9316,5
9317,6
9318,7
9319,8
9320,9
9321,0
9322,1
9323,2
9324,3
9325,4
9326,5
9327,6
9328,7
9329,8
9330,9
9331,0
9332,1
9333,2
9334,3
9335,4
9336,5
9337,6
9338,7
9339,8
9340,9
9341,0
9342,1
9343,2
9344,3
9345,4
9346,5
9347,6
9348,7
9349,8
9350,9
9351,0
9352,1
9353,2
9354,3
9355,4
9356,5
9357,6
9358,7
9359,8
9360,9
9361,0
9362,1
9363,2
9364,3
9365,4
9366,5
9367,6
9368,7
9369,8
9370,9
9371,0
9372,1
9373,2
9374,3
9375,4
9376,5
9377,6
9378,7
9379,8
9380,9
9381,0
9382,1
9383,2
9384,3
9385,4
9386,5
9387,6
9388,7
9389,8
9390,9
9391,0
9392,1
9393,2
9394,3
9395,4
9396,5
9397,6
9398,7
9399,8
9400,9
9401,0
9402,1
9403,2
9404,3
9405,4
9406,5
9407,6
9408,7
9409,8
9410,9
9411,0
9412,1
9413,2
9414,3
9415,4
9416,5
9417,6
9418,7
9419,8
9420,9
9421,0
9422,1
9423,2
9424,3
9425,4
9426,5
9427,6
9428,7
9429,8
9430,9
9431,0
9432,1
9433,2
9434,3
9435,4
9436,5
9437,6
9438,7
9439,8
9440,9
9441,0
9442,1
9443,2
9444,3
9445,4
9446,5
9447,6
9448,7
9449,8
9450,9
9451,0
9452,1
9453,2
9454,3
9455,4
9456,5
9457,6
9458,7
9459,8
9460,9
9461,0
9462,1
9463,2
9464,3
9465,4
9466,5
9467,6
9468,7
9469,8
9470,9
9471,0
9472,1
9473,2
9474,3
9475,4
9476,5
9477,6
9478,7
9479,8
9480,9
9481,0
9482,1
9483,2
9484,3
9485,4
9486,5
9487,6
9488,7
9489,8
9490,9
9491,0
9492,1
9493,2
9494,3
9495,4
9496,5
9497,6
9498,7
9499,8
9500,9
9501,0
9502,1
9503,2
9504,3
9505,4
9506,5
9507,6
9508,7
9509,8
9510,9
9511,0
9512,1
9513,2
9514,3
9515,4
9516,5
9517,6
9518,7
9519,8
9520,9
9521,0
9522,1
9523,2
9524,3
9525,4
9526,5
9527,6
9528,7
9529,8
9530,9
9531,0
9532,1
9533,2
9534,3
9535,4
9536,5
9537,6
9538,7
9539,8
9540,9
9541,0
9542,1
9543,2
9544,3
9545,4
9546,5
9547,6
9548,7
9549,8
9550,9
9551,0
9552,1
9553,2
9554,3
9555,4
9556,5
9557,6
9558,7
9559,8
9560,9
9561,0
9562,1
9563,2
9564,3
9565,4
9566,5
9567,6
9568,7
9569,8
9570,9
9571,0
9572,1
9573,2
9574,3
9575,4
9576,5
9577,6
9578,7
9579,8
9580,9
9581,0
9582,1
9583,2
9584,3
9585,4
9586,5
9587,6
9588,7
9589,8
9590,9
9591,0
9592,1
9593,2
9594,3
9595,4
9596,5
9597,6
9598,7
9599,8
9600,9
9601,0
9602,1
9603,2
9604,3
9605,4
9606,5
9607,6
9608,7
9609,8
9610,9
9611,0
9612,1
9613,2
9614,3
9615,4
9616,5
9617,6
9618,7
9619,8
9620,9
9621,0
9622,1
9623,2
9624,3
9625,4
9626,5
9627,6
9628,7
9629,8
9630,9
9631,0
9632,1
9633,2
9634,3
9635,4
9636,5
9637,6
9638,7
9639,8
9640,9
9641,0
9642,1
9643,2
9644,3
9645,4
9646,5
9647,6
9648,7
9649,8
9650,9
9651,0
9652,1
9653,2
9654,3
9655,4
9656,5
9657,6
9658,7
9659,8
9660,9
9661,0
9662,1
9663,2
9664,3
9665,4
9666,5
9667,6
9668,7
9669,8
9670,9
9671,0
9672,1
9673,2
9674,3
9675,4
9676,5
9677,6
9678,7
9679,8
9680,9
9681,0
9682,1
9683,2
9684,3
9685,4
9686,5
9687,6
9688,7
9689,8
9690,9
9691,0
9692,1
9693,2
9694,3
9695,4
9696,5
9697,6
9698,7
9699,8
9700,9
9701,0
9702,1
9703,2
9704,3
9705,4
9706,5
9707,6
9708,7
9709,8
9710,9
9711,0
9712,1
9713,2
9714,3
9715,4
9716,5
9717,6
9718,7
9719,8
9720,9
9721,0
9722,1
9723,2
9724,3
9725,4
9726,5
9727,6
9728,7
9729,8
9730,9
9731,0
9732,1
9733,2
9734,3
9735,4
9736,5
9737,6
9738,7
9739,8
9740,9
9741,0
9742,1
9743,2
9744,3
9745,4
9746,5
9747,6
9748,7
9749,8
9750,9
9751,0
9752,1
9753,2
9754,3
9755,4
9756,5
9757,6
9758,7
9759,8
9760,9
9761,0
9762,1
9763,2
9764,3
9765,4
9766,5
9767,6
9768,7
9769,8
9770,9
9771,0
9772,1
9773,2
9774,3
9775,4
9776,5
9777,6
9778,7
9779,8
9780,9
9781,0
9782,1
9783,2
9784,3
9785,4
9786,5
9787,6
9788,7
9789,8
9790,9
9791,0
9792,1
9793,2
9794,3
9795,4
9796,5
9797,6
9798,7
9799,8
9800,9
9801,0
9802,1
9803,2
9804,3
9805,4
9806,5
9807,6
9808,7
9809,8
9810,9
9811,0
9812,1
9813,2
9814,3
9815,4
9816,5
9817,6
9818,7
9819,8
9820,9
9821,0
9822,1
9823,2
9824,3
9825,4
9826,5
9827,6
9828,7
9829,8
9830,9
9831,0
9832,1
9833,2
9834,3
9835,4
9836,5
9837,6
9838,7
9839,8
9840,9
9841,0
9842,1
9843,2
9844,3
9845,4
9846,5
9847,6
9848,7
9849,8
9850,9
9851,0
9852,1
9853,2
9854,3
9855,4
9856,5
9857,6
9858,7
9859,8
9860,9
9861,0
9862,1
9863,2
9864,3
9865,4
9866,5
9867,6
9868,7
9869,8
9870,9
9871,0
9872,1
9873,2
9874,3
9875,4
9876,5
9877,6
9878,7
9879,8
9880,9
9881,0
9882,1
9883,2
9884,3
9885,4
9886,5
9887,6
9888,7
9889,8
9890,9
9891,0
9892,1
9893,2
9894,3
9895,4
9896,5
9897,6
9898,7
9899,8
9900,9
9901,0
9902,1
9903,2
9904,3
9905,4
9906,5
9907,6
9908,7
9909,8
9910,9
9911,0
9912,1
9913,2
9914,3
9915,4
9916,5
9917,6
9918,7
9919,8
9920,9
9921,0
9922,1
9923,2
9924,3
9925,4
9926,5
9927,6
9928,7
9929,8
9930,9
9931,0
9932,1
9933,2
9934,3
9935,4
9936,5
9937,6
9938,7
9939,8
9940,9
9941,0
9942,1
9943,2
9944,3
9945,4
9946,5
9947,6
9948,7
9949,8
9950,9
9951,0
9952,1
9953,2
9954,3
9955,4
9956,5
9957,6
9958,7
9959,8
9960,9
9961,0
9962,1
9963,2
9964,3
9965,4
9966,5
9967,6
9968,7
9969,8
9970,9
9971,0
9972,1
9973,2
9974,3
9975,4
9976,5
9977,6
9978,7
9979,8
9980,9
9981,0
9982,1
9983,2
9984,3
9985,4
9986,5
9987,6
9988,7
9989,8
9990,9
9991,0
9992,1
9993,2
9994,3
9995,4
9996,5
9997,6
9998,7
9999,8
10000,9
